TransMorphBSplineDWinFull_ncc_1_diffusion_1
,Unknown,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus-Proper*,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,CSF,Left-Accumbens-area,Left-VentralDC,Left-vessel,Left-choroid-plexus,Right-Cerebral-White-Matter,Right-Cerebral-Cortex,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus-Proper*,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-vessel,Right-choroid-plexus,5th-Ventricle,WM-hypointensities,non-WM-hypointensities,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior,NDV,all_jac
p_64,0.9756994708117319,0.807859353132082,0.6859153868898156,0.8652363771159156,0.5004115185151315,0.7923191645913712,0.8443008061687309,0.8244732052495063,0.8529295577973278,0.8302669545181576,0.782878685334046,0.8182097790888656,0.712418298862699,0.9043867468014798,0.8302130397781224,0.7843251065767051,0.6963923765853571,0.663594463930005,0.816725646473528,0.6588234519031233,0.3357771236379976,0.8093239467428209,0.6848414862668738,0.8363477877335216,0.4183486200151503,0.7887659101303912,0.8587919571117291,0.883768213665555,0.8344845897522787,0.8164597110337536,0.7755277880751232,0.8220655321214584,0.8140814059018663,0.6850921215653927,0.8134258383523103,0.2903225338189461,0.4215755825296268,0.0,0.0,0.0,0.48080807109478646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_65,0.9729824552093497,0.7966574376911376,0.6665761517088321,0.8205627701187431,0.32980332579573884,0.8218621314450338,0.8799073912171136,0.8093729568012406,0.8016139868169281,0.7869966874786503,0.749026393879216,0.7797860539292288,0.7494600415778401,0.9175944411919823,0.7805164312705262,0.7891691719760029,0.6735999973055999,0.5792531072261153,0.8248229897335919,0.199999960000008,0.23959390619701618,0.790884558931359,0.6608716214802678,0.8244181791005128,0.18595825250513992,0.8016526734640853,0.8683666705093276,0.8363580432500984,0.832335328302975,0.7913669057970479,0.7711475392980383,0.7812419472805617,0.7905746554686832,0.6079545411366865,0.8345646212048107,0.055555540123461075,0.3218749974853516,0.0,0.005976095558007016,0.0,0.4745762611318589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_66,0.9658408157524629,0.7918458013149205,0.6082934484491754,0.8891802320225863,0.27815866524820115,0.790785939276309,0.8243814820655614,0.860641398915078,0.7985170386446356,0.7608914970550386,0.7288867544892352,0.7732368868960691,0.8094093392695582,0.9014276714778102,0.7810135757270043,0.8006655547398817,0.6864147065494902,0.5152542314660539,0.8048874342843108,0.0,0.3999999963636364,0.7894926800147476,0.6127619023951345,0.8966783024807722,0.5245055844840448,0.61793922276555,0.8093114743801857,0.8585113752703654,0.8174530150907439,0.8149643949251096,0.7219488171211889,0.7991346665233806,0.7882114972891895,0.6907020807333769,0.7917620129422326,0.3103447740784872,0.40313819913616056,0.0,0.001990049731442291,0.0,0.37674417728501913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_67,0.9744607162340791,0.806042476334848,0.6865560555324048,0.8497563612841742,0.3369035994459241,0.7651727355625135,0.8615375345908219,0.8639121941512785,0.8298668876561285,0.842352940468611,0.8067573118937839,0.7952150361856593,0.7552568810855043,0.911431984100718,0.8145833325619476,0.8022122707342315,0.6875291887551181,0.6925619777474217,0.8343145493403579,0.5045044590536524,0.35282050920184094,0.8120683263162902,0.6961616419192046,0.8820540011127076,0.39861351474338375,0.7866815436459194,0.8768520089674307,0.8788690152731772,0.846861581632732,0.8079367799279018,0.7915383019274219,0.8187230916747064,0.8203883475233293,0.6688417563716007,0.8597801452884282,0.21874996582031783,0.34999999717741936,0.0,0.0024479803861936307,0.0,0.5829145631002586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_68,0.9687196626804861,0.7999933053138967,0.6259807009736232,0.8422423770541092,0.3896373016617896,0.7668605242406742,0.8393689662727055,0.88851746565908,0.8449970386678544,0.8535321385093807,0.8091705983160922,0.736374643777252,0.7172995762787302,0.8966893238482484,0.8156240329633886,0.7891046364910878,0.7093763228282718,0.6499999945833334,0.8528153948210839,0.22950815909702307,0.34670946752239595,0.7912940951405103,0.6205734994877155,0.8838116672730025,0.5042881603405819,0.7038945423367481,0.811810503671916,0.8722436116717748,0.859940104975881,0.8373298760880198,0.7809312621265383,0.8281170861661936,0.79605579414128,0.6887631310528446,0.83737908301024,0.07407406035665548,0.504347823163201,0.0,0.002008032108353091,0.0,0.4665391880202832,0.0,0.0,0.0,0.0,0.0,8.375342660657141e-07,0.0
p_69,0.9710450590045143,0.8003016901374372,0.6341825309135983,0.8025767752526369,0.48468940958276985,0.7779632718923458,0.8299395603434016,0.886205238592763,0.8378117667937002,0.8262073199772303,0.7688336053301253,0.808626972027257,0.7461612266166957,0.9123914757599179,0.8327801295264048,0.8087258905825928,0.7301587271869812,0.5839126059194379,0.8392164102391273,0.338982993392713,0.31171170890349814,0.8093747101456583,0.6400548752599284,0.8496381662558895,0.5146014166171948,0.810289026873529,0.8408943424546566,0.8838352791125782,0.8560301170244968,0.8314092158845442,0.7774494185554686,0.8328319716020284,0.7919426026712401,0.636200711145155,0.8251391895582343,0.0,0.4765291573504327,0.0,0.0029239765868130365,0.0,0.46521738119092654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_70,0.9738159853569737,0.7958392229224741,0.6616061441565536,0.8769198508997955,0.2935222642356046,0.8152574395807138,0.8510181747347441,0.824421388255975,0.7970258779480245,0.7700250306867764,0.6543095446630036,0.6187183005130553,0.5354567291602862,0.8861113822077741,0.7695009807113328,0.7284543635816492,0.5415796049244479,0.4761904721412375,0.7757851302721351,0.19047616024187933,0.48122214843270433,0.8088231755023749,0.6727214392422156,0.7344340351252865,0.1302136304149173,0.7792914324429892,0.8027482169595798,0.8561489662082316,0.6898228543593576,0.7810708222716056,0.7291705485010801,0.7492902586888984,0.7796229785017438,0.5282505069554084,0.7481691072335477,0.0,0.3436988515245593,0.0,0.0011594202831337955,0.0,0.33636362871900843,0.0,0.0,0.0,0.0,0.0,8.652480081142488e-05,0.0011553858988902293
p_71,0.9710862442847166,0.7789813256828632,0.6535800250993667,0.8335477908101396,0.039492242038191225,0.7684678811117656,0.8328226732482887,0.7493283177730037,0.81560205892889,0.6467889902762581,0.395460664751951,0.6380270459903459,0.6217472104513309,0.8585958062458868,0.732360389901869,0.756865369200049,0.4194915241540813,0.5191637585438698,0.7032548470366561,0.0,0.24624624378131887,0.7974927978157201,0.6653874056383653,0.7492403730461078,0.2910381518097768,0.692018426085358,0.7975595681535221,0.8293576209197834,0.8117536867106606,0.7033193235240421,0.6177578464255465,0.7627326837732848,0.7953340381884039,0.5764075028390918,0.7238493717792056,0.0,0.2311191971690701,0.0,0.0028116213551470414,0.0,0.40142095201738986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_72,0.9658446258372252,0.7769112532357093,0.6229571275442832,0.9054673609915685,0.4742818939593728,0.7738337269152608,0.7966372051150151,0.8415340081756307,0.7559341274776444,0.8000694497785663,0.7011334247342744,0.8096146493521278,0.6518181803367769,0.8628264258448375,0.797193991548526,0.7585022303040115,0.6538646167694081,0.5532646000578643,0.779360055573699,0.3373493569458606,0.399300697904543,0.7660715901233842,0.6019419503872718,0.8840993130725622,0.5062537194386318,0.8084052492446495,0.8167251423815158,0.8640135678332949,0.7752298908448029,0.7979931337047855,0.7265135684206397,0.7965994385487931,0.7973048826577628,0.5507246334803613,0.7127977531810545,0.0,0.4492622690476896,0.0,0.0,0.0,0.5170067939284559,0.0,0.0,0.0,0.0,0.0,5.4582615282896523e-08,1.5005011673899082e-05
p_73,0.9666650783472626,0.7897796045466775,0.6251492976613515,0.754630254998898,0.3537858984739824,0.7904103850527611,0.8439142741058977,0.8462960025100079,0.8470785562663146,0.8419625907274215,0.7891960312530154,0.7756041397176672,0.7182229520398541,0.9139316041535404,0.7954303409861261,0.7723069213388979,0.6929478725670264,0.5998225323884425,0.8258108215549066,0.5714285086342298,0.20904522402969625,0.7868769575530331,0.6270975992936253,0.7394944946972442,0.5127478717227488,0.8099092199469787,0.8622038672334424,0.8795710451047877,0.7921951208471149,0.8332118111253994,0.8182816945324507,0.822632710883579,0.8126422229768844,0.6641148261807194,0.817221341066014,0.32727266776860586,0.3292253492145656,0.0,0.0,0.0,0.5824561301323486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_74,0.9697992655571145,0.7797265313201838,0.5963466791009314,0.9219182512632709,0.691527875845301,0.8222848670922476,0.8515522133139315,0.863612287563816,0.8443785720470267,0.836513006995424,0.7870392092344701,0.869797223639635,0.8422215196556935,0.9087841553440703,0.8050796683777649,0.8098115861720171,0.6823345057487876,0.6276150561964953,0.8353158317931544,0.10909088925620194,0.4532603718501579,0.7842010142913743,0.6217281469473014,0.9151544348241253,0.7022844484072054,0.8274805559664504,0.8696397705787786,0.8717483779400598,0.8183702401894074,0.8375624367257118,0.78905887624233,0.7872087484697947,0.8022181121311825,0.651750966422656,0.8184864004547828,0.49999987500003124,0.4537166884512037,0.0,0.0025332488863558183,0.0,0.6472868091611084,0.0,0.0,0.0,0.0,0.0,1.2252834935233229e-06,6.002004669559633e-05
p_75,0.9728763641110981,0.8111814328132652,0.652153730152033,0.8232848228222258,0.32983793775178327,0.8036030405072364,0.8424895687913712,0.8758245813099242,0.8404445042660934,0.8499624898256166,0.814955038298734,0.7876165086963498,0.7251107467355777,0.9274215458281106,0.8095993645283625,0.8303249072493233,0.7516254852027779,0.6613065260170199,0.8309988934472918,0.07843135717032212,0.27226202382536313,0.8107215477481167,0.6616483183854721,0.8487827710388678,0.5221674840100811,0.8241551129981785,0.8683082120017992,0.8946846047117972,0.8393881441690957,0.8333013611804131,0.8440278758855375,0.8192658833433335,0.7798497055946292,0.6978967428499355,0.8536388856381355,0.05128203813281073,0.3187919436342958,0.0,0.002989536577136972,0.0,0.6070878180726068,0.0,0.0,0.0,0.0,0.0,1.586862230877118e-06,0.00012004009339119266
p_76,0.9712769433165077,0.792301259805196,0.6535995673114909,0.8268848356190643,0.21553884441680646,0.7823650921694544,0.8659147269812939,0.8233642573099583,0.8067494415683709,0.7329545447365258,0.6740567028905208,0.8325049681100771,0.754407146210077,0.9096536125104743,0.8133429416108896,0.6975155257841132,0.6803388288883689,0.5739514285435825,0.8354341729381703,0.3157894182825582,0.33498349558594476,0.7894959762680198,0.6376381274644225,0.8849988221661831,0.4410517350207656,0.7780920110945335,0.8643024736297981,0.8645135874592926,0.8084348886643368,0.8290246760389496,0.74554590967212,0.8098985288777195,0.8107389664786311,0.6119536073866761,0.8405206757809965,0.20833328993056457,0.4300059041346373,0.0,0.0,0.0,0.29141715985195293,0.0,0.0,0.0,0.0,0.0,2.4501998661674757e-05,0.00043514533854307336
p_77,0.9737097551889189,0.7998463574045497,0.6737909214080756,0.7879082776060409,0.3199999968,0.7688025208065119,0.7654071285502092,0.8374619942992264,0.7892599858686837,0.7597843096540404,0.7061928919671211,0.7174018385002334,0.7297877397333944,0.8956285518648124,0.7962999018536515,0.774382139850167,0.6285714254750177,0.6067924482506231,0.8376901732893249,0.0,0.12517780760771255,0.7997219813206253,0.6748319155499971,0.777047624973208,0.3078358180239196,0.7598562728915419,0.7974403461013437,0.8645119159514029,0.7882882873019416,0.7870989581079328,0.7629824191493586,0.7805524018345135,0.777669901025073,0.6039215638908113,0.8325290430451037,0.0,0.16885553312518262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_78,0.9744006264567961,0.8015482354821095,0.6637403230714525,0.8408665677789924,0.2653061194409737,0.7522491501538865,0.8284397173180946,0.83103251521333,0.808296124429935,0.8295227324788988,0.8084265946709972,0.7742196969022306,0.630184329982188,0.8815338550410277,0.7888370110474989,0.7513997739322514,0.6424405534210832,0.6444043263140404,0.7629776489158456,0.34374994628907085,0.3311867494831026,0.8067754531114638,0.6815596471775331,0.8502884903075775,0.14814814631915868,0.7558403631960198,0.8585164236923707,0.8659756964105458,0.8042484528041833,0.789455245411232,0.7152941162445213,0.7997592287321837,0.7626379246532257,0.6233382524125683,0.7842201827667705,0.18181814049587713,0.34764825938890076,0.0,0.0,0.0,0.3817204198462253,0.0,0.0,0.0,0.0,0.0,1.9783767927862667e-07,7.502505836949542e-05
p_79,0.9723236417252954,0.8035778684188168,0.6559983181634926,0.8598884063148134,0.31431646593846646,0.7709554137944924,0.8324516149684585,0.8579526504068286,0.8328452893693933,0.8382997755361971,0.7810449555746174,0.7783832843851803,0.7027435169827749,0.9059757624764302,0.8142634960961304,0.7496439739400627,0.7131230889464746,0.6711864349899455,0.8448850992912481,0.4827585652001649,0.29136975224568684,0.806880708714217,0.6714534674627763,0.85391973338848,0.5308848035819299,0.812215029323891,0.8389533245744071,0.8919693508264788,0.8576580898561457,0.8137282549941437,0.7544966111784709,0.8179638098779554,0.7960033283485891,0.7140410897770455,0.838659991491471,0.08333331597222583,0.44503663927357334,0.0,0.008810572590191933,0.0,0.6411149714091469,0.0,0.0,0.0,0.0,0.0,6.587289506366187e-07,4.501503502169725e-05
p_80,0.9701535891933842,0.788948106679352,0.651817465924426,0.9084012360470914,0.5912518809106193,0.8101488756404553,0.8330879364122477,0.8497502853061254,0.8460327064251573,0.8310485693771689,0.7886010342264221,0.8089461682754125,0.7981042638898498,0.8928071761803952,0.8161145090429245,0.779113703953577,0.651018597648279,0.5975855070665442,0.8161042280904484,0.6226414506942027,0.44101296824575065,0.7746146832506708,0.6434335522746049,0.8865787635303136,0.35196687006245475,0.8161368068357233,0.8577653726141548,0.8671933779362971,0.817867883682892,0.853229317077985,0.8158027156119709,0.8341891304726261,0.795936137021956,0.6783968653138136,0.8567769467910599,0.1777777382716137,0.4680851038931643,0.0,0.0009285051024674786,0.0,0.6249999860491074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_81,0.9617884898432287,0.7686911529483673,0.5859645702349583,0.8945426666440173,0.5283560622515717,0.7879613571996652,0.7753758466914532,0.87836684894676,0.8211287976539381,0.8500252134644224,0.7518196742150278,0.8175457459161847,0.7749766555205961,0.9167804454166338,0.8276923068964497,0.751870695145553,0.7230581507805687,0.5964546340307129,0.8400106592875449,0.0,0.3671428545204082,0.7553200410795348,0.5785935228484186,0.9053271049581828,0.5301587259511212,0.8246324062237202,0.8685084702921336,0.8828414457117405,0.7285079042385031,0.8277062969645871,0.7424071974299051,0.8234195528775614,0.7496062972451278,0.6646840099279999,0.832333214937934,0.0,0.35294117475478276,0.0,0.0036697247369750024,0.0,0.3811129783960712,0.0,0.0,0.0,0.0,0.0,1.1937213058299368e-07,6.002004669559633e-05
p_82,0.9764617352951698,0.7793209695824934,0.6639197038212409,0.9065755206693837,0.7061728360188996,0.7969366594886842,0.8185165006835953,0.8514598110669653,0.7690383884343649,0.8400147105185595,0.7573879867555101,0.8390197000504093,0.8134373113175806,0.8902474327111612,0.8134517757894969,0.7257414839775119,0.7268149361023292,0.6066536144163052,0.8349629123103819,0.2650602090288905,0.47292817418271726,0.7947034706813841,0.6710208536024607,0.9133729833283525,0.6768935729774996,0.7250236231924452,0.8006876491359013,0.8956271138355926,0.7076461760954375,0.8256096368156907,0.7447013469539949,0.8254892114144614,0.7787114824125728,0.6386191948369019,0.8458435629201653,0.18181814049587713,0.49306930448975594,0.0,0.003666666660555556,0.0,0.6525037837252841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_83,0.9685350656215808,0.7794527685679327,0.6237481626284188,0.8787047525556965,0.2462760650816677,0.7928777878625517,0.790989093788364,0.8502409633432283,0.8123337354143486,0.755768477947039,0.6508294068178796,0.8381407296745532,0.7420310037588731,0.8656834673319137,0.7509709838348515,0.8026591994308635,0.7062961635374738,0.4685714232163266,0.7355684855125442,0.16326527280300554,0.2639296161883713,0.7929823853977817,0.6370047824195991,0.862472515475398,0.2057522101133605,0.768274346296474,0.8070187916406804,0.8611667414812542,0.7755619587601591,0.6743923693217184,0.6327258307592595,0.7620755106917575,0.8048013695204305,0.5215053716710988,0.734976136422542,0.0,0.33154362193594883,0.0,0.0023192887424843883,0.0,0.38305708318495246,0.0,0.0,0.0,0.0,0.0,1.137587854079312e-05,0.00021007016343458713
p_84,0.9677182356909787,0.7806522452182858,0.6293562078574166,0.8092485544546931,0.36216215889944003,0.7840179571753045,0.8542356488401425,0.7896969692981328,0.7363389733415077,0.8188141185717144,0.771360586694007,0.7567567537925705,0.5911949668633648,0.8905200632967972,0.7960854419910742,0.7709110261829754,0.7120768879562186,0.602811945493744,0.8181595486093252,0.2365591143484823,0.1643835600353859,0.7857336646568032,0.6366573707261933,0.8313526058087709,0.5257664675422931,0.7118015961821071,0.8477323721063308,0.8227780158744215,0.7812426166061391,0.8004820099840919,0.766735205010886,0.8059045770969998,0.7728459511681796,0.6325166990904477,0.830988302397874,0.2222221869488592,0.32561051768559474,0.0,0.0,0.0,0.2010309226538422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_85,0.9677458486299765,0.7762180884760159,0.6304709583836535,0.8575292824514432,0.2694198596910535,0.7543003120197841,0.8050700206187504,0.8642960807545379,0.7915900726199563,0.6766316955931374,0.6145667187407997,0.7402597381697917,0.5382808817795188,0.8639847834780817,0.738621823488739,0.7333939923160631,0.5720164589437021,0.4085561453630359,0.761330408661065,0.0,0.4177300173423102,0.7710036622566732,0.632300476302479,0.8389110260431601,0.4453441269789235,0.7571233432967185,0.8001899225038858,0.8691473626976668,0.7974925618386182,0.6434846260583047,0.6006761821925691,0.7958707952082328,0.7761985045140967,0.6214285658801021,0.7396828026740158,0.0,0.40671810981970896,0.0,0.0020095453353189013,0.0,0.5379665310429018,0.0,0.0,0.0,0.0,0.0,4.214919378603703e-06,0.00045015035021697247
p_86,0.9766282238467162,0.8006382874126342,0.681828664163772,0.8647335419809038,0.29581529368098636,0.776354626235112,0.8447226987872261,0.894062463737523,0.871600251901834,0.8536845154897991,0.805450414318823,0.7700237875891205,0.6166360519112147,0.9070204725582953,0.7707948236077277,0.797872338067753,0.7188723542722304,0.6256590454687254,0.8396386214571442,0.5698323704004262,0.31558185093114544,0.8015843382477827,0.6919566126329895,0.882817741005286,0.46445497315873413,0.8249233798092919,0.8685593069917936,0.8976047549987733,0.8609127213885575,0.831731674362416,0.8231357532907846,0.8052717605177035,0.7803932407078559,0.6838513973930902,0.8647369371338641,0.4788731719896941,0.42749999732812505,0.0,0.0,0.0,0.572916656720197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_87,0.9732551514562333,0.8095438884002489,0.6725500127242733,0.782677164840763,0.4311111079176955,0.8036653654608107,0.8595199362000253,0.8697627722989577,0.8175745107687892,0.8368599573276854,0.8059701474847012,0.6845298246484842,0.7505893428793274,0.9169879516230948,0.800985127592133,0.8116938927724451,0.6783216749334582,0.6304176467264173,0.8434984789451812,0.3188405335013719,0.30517023574816854,0.8125988971138489,0.6773010441769088,0.8217685440808427,0.4318885415488503,0.818361073821736,0.8640269563809068,0.8930795842600464,0.8346946702519193,0.8297942380001694,0.7973227341616341,0.813530414237701,0.8215223075550595,0.6606060556014692,0.8036494955297002,0.3214285140306225,0.47101448934047474,0.0,0.0020682523053955296,0.0,0.5150905328955627,0.0,0.0,0.0,0.0,0.0,2.8308668121233872e-05,0.0003901303035213762
p_88,0.9713115707966585,0.7846326721757844,0.6302245344588825,0.8137508576787501,0.4596704209915835,0.8183402368752063,0.8557174996956641,0.8312386801870157,0.8001545186709317,0.827998088208315,0.828237408209898,0.7797690132227438,0.8065561257736685,0.9037023689931173,0.813279762303574,0.7916431372342091,0.7175828757130387,0.5943562557816909,0.8351781383300085,0.1818181542699766,0.3166397389609068,0.794358113862175,0.6471244722179748,0.7624825573242234,0.4243448822963239,0.8266236682015744,0.8691267938777885,0.8558657844379955,0.7209141265917427,0.819397992658546,0.7613687511000253,0.8260869556979588,0.7731174864529863,0.6381842414006392,0.8464904596127337,0.1199999760000048,0.37972876245732506,0.0,0.0,0.0,0.42568806558370526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_89,0.9689588123792165,0.775363674355075,0.6384811051050451,0.775676836712679,0.2607823444254529,0.779297910494406,0.8213666149202573,0.8320331674038333,0.7826723602407903,0.7435639574179768,0.6484391805200449,0.5693950155421311,0.678401323921306,0.8638513704405594,0.7669338669670002,0.8072328033347342,0.5339839646776439,0.6379310283723082,0.7434644718064074,0.0,0.17834394677268858,0.7770091163849541,0.6320879895871324,0.7541057873178697,0.15730336917974086,0.7999487702868983,0.8325246228758186,0.8566838778791257,0.7977320664586867,0.6503211984471936,0.585435312071938,0.7660707486058665,0.794542971911206,0.6507092140894574,0.7391114595975287,0.0,0.32235701627073643,0.0,0.0,0.0,0.3621399102440348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_90,0.9681547671505927,0.7781301000941612,0.6380405848557893,0.5724110976378186,0.15354330557536117,0.7927949138703095,0.8589605900388179,0.8291583418732861,0.6752235352246561,0.7795084174128852,0.678852283360569,0.5237365983011615,0.6967139509845324,0.8738266568574079,0.7516438091756117,0.7922330075111428,0.5047879599699454,0.5121746388566362,0.7755854982550646,0.0,0.2280701714373654,0.7912830987646283,0.6619837401917524,0.5882157118939616,0.2742230322283087,0.8387381525648722,0.8656162472558688,0.8502968612964923,0.7334106420133867,0.7491823026775846,0.6952458336138849,0.7569539436781086,0.8064598800142018,0.6049822020997708,0.7343971921343494,0.0,0.2497461903579067,0.0,0.0,0.0,0.42460316617850863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_91,0.9698532133691937,0.7879791462104174,0.6740627716769007,0.8168682633704202,0.2899454381142211,0.8369653540082821,0.8629136331014322,0.8025275061629944,0.7043439708506827,0.7511764274587878,0.7216148011411021,0.7601837648998966,0.8065236037656247,0.9195922331579309,0.7624870954002326,0.7454175133772466,0.6526994333090272,0.6024981586884779,0.8063549572807784,0.06349205341395978,0.27229407575021053,0.8040561933346029,0.6931121765798202,0.8426573423225296,0.23322147455351114,0.758299633039053,0.8528726365240611,0.8589454290311096,0.7666026475623141,0.7651831065545659,0.7322888270907888,0.7874148351929765,0.7703211500103629,0.5740097249895085,0.7886871502872297,0.15686271434064425,0.3333333316343867,0.0,0.0,0.0,0.07031249862670902,0.0,0.0,0.0,0.0,0.0,6.978540608845113e-06,0.0002400801867823853
p_92,0.9760695488443422,0.8091723278982672,0.6883202316445588,0.9065906336024953,0.5312046405572958,0.786263346856714,0.8296955108026536,0.8620205532307404,0.8339777660295097,0.8445269008863387,0.8188764026542104,0.8267177639564255,0.7191272035303454,0.9127222790396631,0.828709909426926,0.774490464252168,0.6925164765703121,0.5711035202377301,0.8128489056348047,0.5999999333333407,0.41816009308148094,0.8173821246528382,0.6987357385031081,0.8709589570624552,0.6530820139934691,0.8215827736645637,0.8655986251600262,0.8854373329825762,0.8598835946757021,0.8405243028941158,0.776450139525418,0.8315646250960865,0.8228293188454711,0.6376811536441924,0.82498663266353,0.20253161993270632,0.4845857394769473,0.0,0.003322259122415867,0.0,0.6395173357538864,0.0,0.0,0.0,0.0,0.0,0.0,4.501503502169725e-05
p_93,0.9681916236319563,0.7924970729674695,0.6177478682402348,0.8747187338046314,0.41558441172927263,0.8229534787025798,0.8363078680452039,0.858301345700221,0.836396119402251,0.8288288280967773,0.7700355706841692,0.7586726969884136,0.8087585359406217,0.9028816154579237,0.8259653040559986,0.8160919515544708,0.6977922522700244,0.5767250198071574,0.8272038432570654,0.20779218080621029,0.47721822255864377,0.8045394914405516,0.6379690710234887,0.8159889726893977,0.5070687982368633,0.8209785444372293,0.8290058157539187,0.8868828090015507,0.7949061651542813,0.7989281086685196,0.745762710411528,0.8218909794125874,0.8362606208604515,0.642447412596105,0.8175441704541027,0.27999994400001116,0.49420377977911056,0.0,0.00189573457918735,0.0,0.5040322479025757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p_94,0.9736007101121648,0.787349166213461,0.6482126308754397,0.9015947327281361,0.2838847354974948,0.713582651074142,0.8048518031423693,0.8275862064002482,0.8181561871748574,0.8261880397784915,0.7966845421826316,0.7929989875698451,0.6801742904571366,0.8976686729872613,0.8004725077314514,0.7971060056712613,0.7486033484701892,0.6739130373739761,0.8386715277040785,0.4117646453287286,0.37386363423941116,0.8020703448182397,0.6636599956048786,0.8920616787408668,0.5474171122018727,0.7631274940235434,0.8159306386589376,0.8789971854189069,0.8059115867042747,0.8135427838681405,0.7680810010412705,0.8289913828393397,0.7722616212969224,0.6767586760751676,0.8401247601970774,0.2926828911362328,0.4259067335445247,0.0,0.0028653294923687,0.0,0.3831578866703603,0.0,0.0,0.0,0.0,0.0,5.502166835797509e-07,0.00012004009339119266
p_95,0.9685881017711534,0.7751816821501419,0.6307181936126348,0.6879639057721119,0.4080267524412479,0.8118596706576033,0.8672721478020691,0.8196804717514601,0.7723227091985032,0.7770534542402433,0.7135849846159417,0.7461386109063817,0.7756482507877154,0.8999129339460359,0.77216569697296,0.7124551493786387,0.6748633849049936,0.6288372034526772,0.8096072924179459,0.23333329444445092,0.140921407304588,0.7785687760379385,0.6450206536612071,0.6793225379868579,0.4780564225857647,0.7632792019633999,0.8317925690532524,0.8663919309910032,0.7003340004003554,0.7973139120426427,0.7907303352276912,0.8157773469580892,0.7941693872978904,0.6422535150962111,0.8417226959460997,0.5454544462810097,0.19282051084286655,0.0,0.0,0.0,0.3012552238231125,0.0,0.0,0.0,0.0,0.0,7.259968994400745e-07,7.502505836949542e-05
p_96,0.9729265254417964,0.7877011522985387,0.6813070455851038,0.8232296417755444,0.44907778308678603,0.767086831159827,0.8168704305301797,0.8050886421064279,0.8068721813002654,0.7472376867261348,0.6137994468927334,0.767309062215171,0.7861736318605835,0.8711641666314909,0.7842068230881052,0.7775408652510286,0.6403123443615795,0.622467765907295,0.8055667276924088,0.0666666555555574,0.2053838464069407,0.7859970591438564,0.6813923032395756,0.8104710759028124,0.20571428336326533,0.6918493029416687,0.8418975280023128,0.838548184794249,0.7930227103804464,0.7318968555882225,0.628170533138747,0.8225273763058166,0.7759271579481964,0.6141732235104471,0.7981930178248928,0.0,0.2969432288476574,0.0,0.0,0.0,0.1496259314307748,0.0,0.0,0.0,0.0,0.0,1.3529115170758388e-06,0.00013504510506509175
p_97,0.9755018336708816,0.8089935816538423,0.6812807459084629,0.8617016491250385,0.3703085874035981,0.756091985380128,0.8557876235517151,0.783597961723501,0.8356992628342544,0.708479585526991,0.4095277885300297,0.8261692326948655,0.8227042883335438,0.9045438766087797,0.806438790931599,0.8073908152088722,0.6761032444791705,0.5484162846297169,0.8367346931999233,0.19178079564646633,0.23299319529767692,0.8162679020969095,0.6873439040987164,0.8358584341362606,0.617480132704426,0.8102900988682298,0.8783072209383403,0.8789114200884676,0.8487945481540953,0.8323245535479106,0.779320656314205,0.7951612896100706,0.834229826811174,0.6344969134035224,0.8497530753747777,0.3124999511718826,0.3648255787440002,0.0,0.005706134012751298,0.0,0.5481727483692235,0.0,0.0,0.0,0.0,0.0,2.9417181247566696e-06,0.000180060140086789
